"AF3","AF4","F3","F4","F7","F8","FC5","FC6","O1","O2","P7","P8","T7","T8",
-7.3835,-22.3095,-18.1968,-21.1604,-0.59534,-2.7337,-0.14717,-0.39526,14.0678,3.864,12.8431,2.9442,-36.3011,-14.2352,
-3.8073,-6.8709,-6.2589,-5.7908,13.5404,11.5303,13.9617,-14.4715,27.3237,-10.4678,-2.0275,-11.3325,-30.1464,0.71887,
-8.6405,2.9413,-11.427,-1.7074,4.8947,-3.2615,9.629,-15.5319,27.6123,-8.3935,-16.0058,3.4475,-21.3478,-4.2652,
0.072851,0.83667,-7.8489,-4.9794,-7.9322,-17.1658,-5.0487,-0.49999,11.8555,6.2101,-0.94546,17.3406,-12.8361,-2.0811,
-0.89562,-13.193,-11.7165,-13.3575,-11.7949,-16.3771,-18.8458,13.63,-2.9558,19.9375,13.2113,20.3975,-21.7069,5.7565,
-12.4112,-10.4732,-17.2801,-9.6637,3.0128,-1.2944,-3.615,-1.2878,11.3215,18.5002,19.5288,5.0737,-25.2251,-2.3018,
-12.8717,4.2552,-4.4329,5.0161,16.9321,12.8832,10.7019,-15.3105,24.7422,3.2902,4.2571,-2.0997,-30.2191,11.9363,
-8.002,2.4331,-0.55147,2.1842,4.588,-1.9898,-4.0403,-10.535,37.3577,-9.3199,-6.4828,12.1263,-29.6111,12.5458,
-7.0397,-11.2103,-14.6184,-12.0468,0.93845,-15.9704,-17.6566,4.1971,21.0162,5.3393,8.0062,13.4472,-13.7344,-2.3069,
-6.8583,-4.0299,-27.3593,-11.4445,1.1231,-1.2736,-2.4972,18.0452,5.6553,19.1189,21.6258,14.3276,-2.1848,-11.93,
-10.3032,-6.1983,-18.9691,-4.4911,4.9121,12.9028,11.7526,2.8625,19.416,24.7205,12.6153,8.6474,-15.0691,2.8858,
-19.3262,-3.416,-14.4567,9.8784,10.4022,25.9877,12.0115,-11.4092,32.351,9.1372,-2.2417,8.6107,-28.265,11.7512,
-9.9719,-2.7291,-13.1074,5.7905,-0.82723,10.3284,-2.8092,-1.8071,19.4434,-5.511,-0.058482,6.6478,-33.1973,-0.52345,
4.7264,-0.63742,-1.2335,-8.6569,2.5966,-4.3913,-9.269,0.22978,18.759,3.7373,14.045,2.8747,-17.1054,0.47228,
-2.9083,-3.9734,-13.6927,-22.2375,8.7076,-18.2278,-6.3025,-13.884,31.7334,-0.82505,1.9948,3.184,-20.056,8.6386,
-4.4209,-3.9761,-13.1123,-6.8033,16.6211,-3.0341,8.1756,-10.2793,43.9294,0.91157,-1.7404,3.7162,-16.6833,11.2539,
-6.3247,-7.353,-10.1565,2.8849,1.5239,11.2479,10.939,-2.1906,29.4833,-8.0613,-15.736,-5.9069,-20.7439,6.481,
-2.571,-6.9116,-10.511,-11.3882,-2.5445,-0.87565,1.1237,-3.9876,14.217,6.4019,-0.93265,-0.24985,-12.7506,-3.5486,
9.8758,-4.8097,-0.48053,-7.9333,11.7081,-9.7412,-0.14881,-17.8483,27.4639,-8.0822,9.0052,-1.4399,-1.1393,0.27974,
-1.322,-10.7876,-3.8257,5.5581,3.4136,-9.1567,-9.2989,-30.8774,34.1315,-21.6973,-5.6351,-10.9945,-15.1709,14.363,
-11.6069,-6.0431,-10.5861,2.091,3.4494,5.4927,5.359,-14.9248,44.858,-10.9953,5.1875,-2.3812,-28.3607,17.9599,
-9.4644,2.9964,-13.8075,-7.1931,5.6527,19.2631,13.8346,0.070701,41.6842,3.7644,18.9762,9.3312,-13.1619,2.7823,
0.74468,-3.932,-4.7841,-13.9924,-6.2557,4.0073,-1.0955,12.5999,25.0832,17.6385,22.5378,13.5918,-9.9616,-5.9409,
5.5203,-2.732,7.0723,0.94716,4.243,3.4055,-6.6936,-2.2561,37.6782,2.4802,7.0855,4.0994,-11.7743,7.4309,
-5.4158,0.32397,-7.3317,14.9903,9.773,17.3011,7.808,-16.2207,36.382,-11.7686,-7.4396,-10.2466,-25.1678,15.1798,
1.1758,-4.5161,-13.1585,-0.0090907,11.1145,30.3631,21.4395,-5.8476,23.5937,-3.8319,7.1068,-0.83452,-24.9834,1.2537,
3.0334,-13.8858,-15.7432,-14.1085,9.0018,14.4413,6.0532,2.6982,17.3576,10.498,20.7804,13.3156,-11.915,-0.74972,
6.9487,-9.9195,-12.6295,-21.2158,3.8821,-0.5252,-8.41,16.6363,5.47,23.9682,33.6335,22.2782,-9.0311,8.2132,
10.3881,0.79898,-2.7127,-5.8428,17.7492,13.6063,6.1946,5.1537,19.2418,8.4301,18.7206,6.8415,-9.9355,2.8997,
7.1135,14.4896,-5.6832,8.6077,30.7842,26.8899,19.9229,-9.2555,32.1873,-6.1757,3.4974,-7.669,-21.6314,6.3414,
14.3999,19.4048,-5.3422,12.9118,23.6345,39.3765,24.7533,-7.3744,44.3561,-14.9641,4.6133,0.021982,-6.2335,5.9609,
7.7511,4.1405,-13.2166,-1.9629,8.1164,22.9139,9.1681,7.168,27.5947,0.033731,18.4365,8.2154,-7.9084,1.7469,
8.2502,4.0123,-12.4236,-7.5093,-2.8551,19.3697,-5.482,20.838,11.839,14.1317,31.4303,11.5791,-18.5209,-0.28615,
1.2476,2.5666,-11.9193,-2.9612,11.4162,32.3075,5.934,5.4877,25.2287,-0.8162,15.4445,-3.2157,-24.8816,-13.0435,
2.1367,8.1973,-5.9016,5.8932,18.0828,43.505,19.0755,-8.9416,37.815,-14.8672,0.41781,-17.1227,-36.8861,1.8391,
9.2391,7.7053,-1.209,-4.5835,5.9103,26.7947,3.8309,-10.0925,21.4461,-28.0752,-13.7073,-3.5623,-32.7448,5.4647,
2.9005,9.6534,-10.2953,-6.2364,-2.1572,11.087,-10.4989,4.613,6.0593,-12.2907,1.2152,10.1491,-16.6801,-8.9631,
-2.8172,9.3151,-20.5238,-0.80085,-9.4994,10.422,-14.6895,18.4362,-7.1992,2.5468,15.2423,12.6735,-5.9176,-11.4381,
0.0029978,-0.64395,-12.3026,-0.51195,5.1705,23.8967,0.2919,3.2301,7.3327,10.7093,14.4481,-2.1869,-11.5882,1.0584,
-3.6125,1.5642,-4.0927,11.329,15.8268,27.6448,11.2409,-11.0637,20.9928,-4.0333,-0.51878,-5.7916,-24.9929,15.0949,
-1.4678,-3.3506,-5.7751,1.0085,0.77721,11.8861,-3.5336,-7.7486,25.2768,-7.2859,11.4431,5.6429,-25.0602,4.6686,
11.6356,0.22523,-2.5365,-13.152,-7.8257,-2.927,-17.4215,6.8163,19.9037,7.2513,24.8565,11.5712,-9.4566,-7.6627,
9.9735,6.4781,-4.7945,-22.3655,6.7438,-16.8514,-12.2787,13.9996,32.8095,20.9162,37.4651,23.8922,5.2108,6.897,
-4.7249,-8.0106,-15.8349,-18.3724,11.7623,-6.5607,1.2324,-0.94035,44.9409,18.697,21.1172,8.3587,5.8624,7.0859,
-10.5875,-11.7478,-9.8233,-3.17,11.2975,7.9329,15.2585,-14.9839,53.573,3.4752,5.7502,-1.6633,-8.5894,15.5784,
-4.8907,-10.8021,-13.3316,-9.3671,-3.4804,-6.643,0.24294,0.015108,36.2586,17.3667,19.5051,10.7287,6.026,0.54373,
9.5028,-0.99467,1.4478,-15.0715,0.46468,-20.3444,-13.8716,-2.0344,38.783,28.8582,32.4348,18.2801,19.7644,-0.091197,
2.0633,-15.035,-5.3876,-19.4698,-8.2402,-33.2238,-22.0778,-16.0123,35.4918,13.0267,22.7762,3.0833,4.4786,9.5551,
-4.5682,-10.8793,-5.3055,-9.3838,-15.6997,-17.1304,-16.1736,-0.95156,47.1006,16.4628,27.9171,7.116,3.9688,10.669,
-6.4635,-0.34434,-12.9412,-9.5439,-11.6245,-2.0025,-11.106,9.7105,50.3004,13.7878,13.9498,6.93,6.8639,4.0034,
8.0243,1.1225,0.36891,-15.2379,3.173,-15.9824,-15.2598,17.8051,33.1823,27.0605,27.2128,20.0117,20.5521,6.1734,
10.7971,-9.5501,2.2749,-10.4671,6.7187,-20.6876,-18.6827,2.6368,17.0914,11.3369,30.7622,8.206,28.8397,0.50069,
-2.8659,-17.6539,-11.9616,-4.5362,-7.7844,-16.0719,-8.4029,-11.6214,17.7534,-3.4433,14.8165,-3.8557,13.0093,13.4858,
-8.2379,-22.6204,-16.667,-18.364,6.7827,-12.4564,6.2013,-7.0678,30.7882,10.6224,28.0275,2.4015,1.5031,12.4356,
-17.1437,-21.5041,-16.3901,-29.1934,16.0166,-21.5912,-1.522,6.1307,23.5176,24.0851,40.4458,15.9958,13.2232,1.8073,
-5.5099,-18.7677,-7.6938,-24.0674,5.4145,-34.3957,-15.5307,19.2601,25.9628,36.74,52.1191,29.136,26.5298,1.2168,
-1.3227,-19.0879,-6.75,-13.4641,7.018,-23.0523,-13.5139,4.0045,38.5051,20.4356,34.8919,13.2878,21.4432,2.1079,
-4.136,-14.086,-10.6835,-7.8358,10.9355,-7.5692,1.3969,-10.3357,26.4335,5.1094,18.6984,2.3673,6.0566,9.6944,
0.93283,-23.8461,-10.0425,-21.4656,10.7611,-19.2869,2.6384,4.3844,20.9909,18.9029,31.6765,9.4561,19.7932,-4.9872,
6.1794,-20.9692,-6.0656,-30.6624,17.3464,-32.1093,-11.6199,17.2574,33.8315,31.8687,43.8759,22.9888,32.7056,2.1811,
9.1829,-17.7829,-1.3634,-28.3407,4.2543,-44.2827,-25.0227,30.3219,28.3065,44.0566,55.3434,35.7094,38.3355,4.4605,
6.7038,-23.9466,3.539,-23.2659,3.9991,-31.382,-17.0136,14.4026,40.5878,41.775,64.6767,19.4669,26.8764,-8.8224,
6.7837,-14.7971,1.3983,-7.77,14.3642,-15.3991,-1.8928,-0.56155,45.865,25.1685,46.6961,4.1989,15.6226,5.8069,
3.0023,-17.7656,-10.2546,-15.137,-0.59762,-19.4161,-13.4689,7.7872,29.0131,10.281,29.7944,10.2137,27.2188,7.7482,
5.7143,-11.3972,-6.265,-20.4957,-10.0824,-32.3512,-26.7608,21.42,13.1724,23.7642,42.1067,23.7009,29.4419,1.9808,
14.7717,-11.9184,-1.3095,-23.3631,-11.6466,-42.582,-38.2911,34.2348,-1.5972,36.4383,53.6803,35.8968,18.7576,3.067,
12.198,-20.1212,-4.8465,-17.3821,-2.9942,-25.9271,-21.8937,18.0807,12.5987,33.0467,56.726,19.6429,11.6065,-3.1427,
-2.6339,-7.1036,-12.9916,-2.2392,3.211,-10.2715,-6.48,2.8959,25.9427,16.9639,39.2224,4.3644,-3.1899,11.1459,
-13.2014,1.0354,-13.176,-0.53785,-7.5865,-13.7526,-18.8656,-11.3779,38.4862,1.8461,22.7691,18.2025,-6.4932,3.8489,
1.6907,2.4193,-1.2984,-14.6056,-13.398,-25.4607,-27.8568,3.4048,22.077,15.8353,35.5029,24.4616,6.4296,-2.1666,
15.6893,-7.1258,2.395,-25.9012,-14.7634,-26.5843,-30.2828,17.3005,6.6524,28.9852,47.4728,21.3068,20.1438,11.2199,
0.64792,-20.7982,-11.8487,-23.865,-6.1647,-10.8893,-16.8966,2.1625,18.4249,29.1745,38.3579,5.9284,13.2711,1.8697,
-8.9117,-6.4143,-6.1969,-8.3331,8.3052,3.8641,-1.7828,-12.0673,31.4194,13.3241,21.9564,2.8007,-1.6252,12.3626,
2.2282,-6.0296,7.6724,-4.0974,3.8301,4.8373,-4.6887,-23.7561,18.8086,-1.5754,12.0823,7.9352,-7.1919,5.3542,
14.8691,-7.3551,6.0068,-13.2514,-0.4974,-9.5529,-18.5074,-8.2308,15.993,12.6191,25.4574,9.1464,7.3396,-0.9927,
2.6486,-13.4214,-8.4536,-14.6256,-7.4573,-23.0797,-25.9533,6.3631,17.6846,25.962,38.0299,8.8387,20.7583,-3.5843,
-6.9103,-14.3034,-13.1284,-12.543,-1.4663,-7.595,-10.2961,1.1608,30.7235,10.3043,38.6404,8.5494,5.4128,-5.0565,
-12.0394,-7.4195,-3.9049,-3.8363,-0.65527,6.9607,2.7345,-13.0088,30.688,-4.414,22.222,3.4568,-9.012,0.7906,
0.73452,-13.723,-4.1525,-6.4987,-10.7389,-7.5569,-11.5295,-8.0104,14.7467,-17.4053,29.4454,3.2496,-11.1227,-1.1853,
5.27,-18.9252,-7.5186,-18.401,-2.1406,-16.8651,-24.9378,-10.6628,14.2233,-9.8535,29.8478,12.4546,3.6447,-5.2115,
-8.0618,-6.2206,-13.3343,-15.3687,-2.0122,-12.961,-24.8877,-12.9156,22.0469,4.8377,22.7542,25.2046,-6.0944,-2.4886,
-7.5781,-2.9551,-7.2316,-2.8774,-3.3378,1.9167,-9.2944,-2.9814,29.8831,8.7654,35.489,14.0514,-5.2468,-2.3392,
-6.1593,-16.8778,-12.1004,-12.8279,-8.9221,15.1786,-7.4112,-9.5515,13.9901,-5.8605,33.7211,-0.89173,-6.378,-3.163,
8.3103,-3.9343,-0.046153,-6.0324,-0.43278,0.16784,-20.2229,5.1216,7.2454,8.5911,45.7978,13.2618,8.1047,-2.2501,
0.21937,-7.5546,-4.3817,-11.4553,4.4137,-8.6396,-21.9018,-9.2857,14.0416,-6.0244,28.9499,-0.30838,2.9184,-16.2151,
-1.9628,-13.6089,-0.021564,-14.3833,9.2102,5.9788,-7.8134,-22.8285,14.404,-19.7629,13.1129,-13.0642,-11.3567,-2.8295,
8.7599,-17.613,-0.020155,-22.197,-3.3936,3.3304,-10.2367,-13.6253,13.5399,-4.4771,26.4262,-13.2443,-6.9394,-8.4442,
13.5368,-5.951,-5.3215,-14.1167,-5.6003,-1.69,-12.9969,1.2922,18.9943,9.8915,38.9406,1.6503,7.577,-5.5273,
7.422,-2.7017,-3.074,-10.8593,-5.7462,-5.445,-26.3171,15.3147,5.8034,23.398,50.7042,15.6513,14.7145,-2.7855,
1.4333,-11.9396,3.6182,-12.3769,-2.7503,8.9817,-24.3766,0.29578,17.7477,7.8941,33.5619,0.61222,-0.26835,-7.1977,
12.6752,-8.5719,3.1601,-4.6446,-4.2723,22.5428,-8.814,-13.822,30.7828,-6.6795,17.4482,-13.5245,-14.3522,7.3342,
9.2634,-10.7091,-7.3938,-14.2481,-18.116,12.5134,-22.3852,-0.21831,14.8359,7.8213,16.6426,1.387,-8.6706,11.1119,
13.0463,4.0334,3.655,-6.6445,-15.7033,4.5318,-35.142,13.8948,-0.1543,21.452,29.7441,15.4037,5.9496,10.4451,
22.1455,7.7685,6.5693,-12.7534,-23.6791,3.5369,-47.1335,27.1611,-4.6043,34.2649,42.0594,28.5795,-2.9635,3.793,
27.8066,2.2408,9.7904,-4.5165,-14.7866,17.4247,-30.2055,11.4314,9.772,18.109,25.7972,12.7647,-9.7755,3.3243,
15.0506,8.373,7.7566,9.8545,-10.0429,30.4792,-14.2932,-3.3544,23.2856,2.9224,10.1494,-2.1011,-17.384,14.212,
4.2659,5.7015,0.30158,11.794,-21.7329,31.3016,-13.1946,-4.8404,14.8986,-11.3529,3.6354,-6.9164,-14.1718,-0.74075,
16.7842,12.8313,6.3092,2.6505,-20.1876,18.5773,-26.5029,9.55,-0.095293,3.4283,17.5173,7.5986,-1.9932,5.2089,
25.9002,12.0613,6.4126,-11.006,-31.0278,3.3627,-39.0128,23.077,-14.1896,17.3226,30.5663,21.2427,0.05449,12.1271,
14.7053,2.1787,-2.1669,-9.3816,-22.8995,16.2968,-22.6926,7.5924,0.7618,30.3832,29.6963,5.8681,-5.7332,-1.1339,
-0.27699,8.3146,-3.9652,5.2813,-7.4255,29.419,-7.231,-6.9631,14.8161,14.4602,13.8145,-0.14783,-19.4893,13.0341,
-2.5502,4.9233,0.12919,2.9157,-21.08,13.5539,-20.8972,-16.4272,-0.17287,-0.5074,-0.39101,12.3946,-30.2505,4.419,
11.7028,13.7871,13.1367,-5.454,-23.1895,-1.3594,-33.7434,-1.3415,-14.2623,13.623,13.7325,11.1687,-14.3355,-1.1489,
20.5211,3.8007,-0.66676,-6.0908,-27.1007,-8.3879,-32.0802,12.8389,0.69346,26.9057,27.0085,13.8729,0.62465,-5.4184,
5.1898,-0.042743,-1.3499,1.7462,-15.1106,6.2154,-16.0554,12.0684,14.7519,39.3913,36.9569,12.3174,5.4074,-1.4779,
-9.2216,-3.4145,-9.4637,-6.5534,-20.4705,19.9424,-5.8127,-2.7557,14.3487,22.9278,20.6395,-2.5216,-9.017,1.9852,
5.4317,-3.2095,3.6372,-10.4986,-25.5092,7.1765,-19.5639,-15.0034,-0.61224,7.4522,16.1472,-15.2653,-22.576,3.312,
19.2058,-2.2938,12.8192,-7.6993,-14.0965,-7.3541,-32.0078,-0.0031808,13.5245,21.105,29.2783,-0.24937,-7.1214,-0.98411,
4.074,5.5566,-1.9294,-9.1658,-15.1789,-14.2642,-29.1235,8.7946,7.6515,33.9387,38.7296,13.8656,5.2367,-6.7096,
3.3475,5.7052,-0.36752,-1.867,-10.4116,0.69168,-13.276,2.9644,5.2643,19.7305,36.4059,13.5159,-9.1775,-6.7891,
2.9059,-5.0014,6.6444,4.7527,-10.0279,14.7502,1.6205,-11.3135,14.8306,4.4467,20.1216,-1.395,-16.9422,3.9826,
9.2391,-3.014,6.9688,3.7445,-17.8622,7.3577,-12.5767,3.4653,3.0944,18.2799,33.0143,7.9681,-1.8256,2.0563,
11.3362,1.2643,4.3814,0.38649,-8.8367,1.8547,-21.3425,11.6933,1.7035,14.05,35.1308,21.59,12.3839,-2.1646,
3.1839,-4.355,7.7338,-8.0727,-6.6193,2.4664,-16.9286,0.14557,3.2884,9.1093,23.623,21.6204,-2.4591,3.0269,
4.6802,-4.3348,8.4749,-7.3473,-7.4274,16.4184,-1.8128,-3.4787,15.8655,21.3374,36.3057,8.0307,-5.8065,1.6401,
0.54278,-3.1106,-6.1336,-5.9423,-15.6586,20.3744,-3.0297,-11.4647,9.129,8.9697,30.8735,7.0667,-4.494,2.5058,
8.4642,-0.27267,1.3446,-3.4166,-14.4781,5.0519,-16.948,3.3232,-2.747,22.5315,42.2772,20.7427,4.6934,-0.2959,
9.8845,0.22562,13.7974,-1.7654,-5.8964,1.7358,-22.8002,2.7624,3.6848,7.0796,25.6406,7.0856,5.8581,-7.0268,
5.9172,-2.6802,-0.52758,-4.5515,-14.7014,14.1654,-7.3322,-11.5034,-6.1775,-7.4452,10.0021,-7.4395,-8.5934,7.4948,
8.4544,-7.8219,-5.3168,-7.653,-13.8197,15.7255,5.5204,-5.3902,0.45982,7.1015,18.8019,-14.1036,-9.8854,7.4067,
5.0549,-3.0142,0.78695,-5.7477,-5.2776,8.9975,-7.344,9.0332,7.663,20.7754,31.7738,0.84261,4.8077,2.6238,
12.4644,2.9513,11.3448,-4.9209,-5.9251,-4.558,-21.0034,22.5912,-6.8968,33.6289,43.9674,14.892,14.5218,4.3946,
12.4398,-1.8052,9.4589,-6.3127,-5.8104,7.0438,-11.1869,7.1358,3.0376,17.5112,27.2293,-0.10147,-0.4495,-1.8947,
-0.35804,-5.5534,-5.2086,-2.0775,-11.2465,15.7801,-1.3568,-7.3924,13.4603,2.3605,11.4956,-14.1954,-14.5225,4.9677,
0.86851,-0.64069,-3.5704,1.1804,-9.8488,10.2537,-6.819,-5.9846,-1.4473,-0.91439,12.7341,0.75634,0.44882,8.2851,
6.119,7.5927,6.2848,-2.2646,-11.668,-4.4615,-17.979,8.4745,-15.4605,13.2405,26.0701,14.811,4.8809,10.6803,
13.9468,4.2448,8.8,-7.9135,-14.3424,-15.1603,-23.6489,22.066,-17.4249,26.546,38.6059,19.466,9.4086,7.1472,
12.1459,-3.2407,9.2361,3.6485,0.61818,-0.15069,-8.13,6.642,-2.2794,10.8533,22.1895,4.1981,14.1465,-4.3689,
-2.6828,-0.15396,-3.8511,14.517,0.94276,13.7172,6.4578,-7.8565,11.9573,-3.8979,6.7582,-10.1538,-0.80233,-2.1786,
-4.8118,10.4605,-0.24595,3.5228,-5.8626,-0.60312,-8.0297,-21.4851,-2.8601,-17.764,-7.7473,1.3013,-14.8542,2.2906,
9.5769,10.315,4.5893,-9.704,-9.8492,-12.6183,-21.6479,-6.096,-16.7885,-2.5982,6.8175,13.2748,0.13706,0.22496,
16.3536,6.5626,4.073,-5.0244,-14.8021,-9.692,-21.5542,8.3698,-25.1813,11.6577,20.5085,11.755,14.2288,3.3447,
1.2724,-2.508,-1.4741,1.5436,-5.2371,4.9895,-6.1609,-6.2324,-9.5704,6.7403,5.1779,-3.0503,2.529,-1.6765,
-12.904,-6.696,-4.7597,7.718,0.86186,11.8006,3.2474,-19.9585,5.1038,-7.7641,-9.2327,-14.798,-11.7228,7.1014,
1.9703,-2.4378,9.6259,2.4342,-0.63588,-3.0074,-8.0349,-16.9535,-9.3024,-21.3983,-11.2096,0.18983,-24.3964,11.0136,
14.7471,1.3239,10.6148,-11.8118,-8.5515,-16.927,-21.6528,-1.8363,-22.8443,-6.0144,3.563,3.1914,-8.8326,-3.7472,
5.4263,15.3444,4.4342,-5.1979,-6.3513,-26.2756,-19.269,12.3739,-25.33,8.4465,17.4492,17.1,5.7973,-1.9558,
-2.6121,2.0109,1.2759,2.8265,1.7426,-10.599,-4.0128,-2.4685,-9.7102,14.2064,2.3022,1.974,0.8701,-0.39239,
1.4009,-3.8942,7.4662,8.9238,8.3868,4.1369,10.328,-16.4204,-2.4995,-0.74596,-11.9359,-12.2445,-13.2821,11.6824,
6.3784,0.91881,7.2591,8.6294,-6.2164,13.0475,7.7801,-6.9992,-16.4496,-1.3038,-15.3172,-12.8357,1.3739,1.5815,
5.0318,0.86369,6.8235,4.7372,-15.605,-1.8353,-6.7867,-0.31271,-29.5626,9.3797,-0.29818,2.0344,12.3787,-3.3338,
0.87343,-3.5266,10.7525,-0.84957,-6.956,-15.8252,-20.4795,-3.1861,-30.6811,15.0833,-2.3288,9.5048,-2.4641,6.0251,
-3.0355,-3.3151,11.0716,3.0579,4.0665,-0.77571,-5.1507,-10.2257,-24.0196,4.5374,-4.1172,-5.1655,-7.4984,-2.5312,
-5.5046,0.49935,5.8277,10.3459,1.1711,13.3708,9.2583,-23.7121,-20.4094,-9.8348,-17.9702,-18.9556,-8.7356,1.7179,
-1.8001,-0.012776,7.8884,5.3868,-9.5042,-1.5314,-5.3972,-9.3946,-33.2849,-0.20628,-11.228,-6.2491,3.3577,-5.6158,
5.5388,5.7726,13.1996,9.4022,0.22505,-14.5753,-11.9426,5.2691,-40.8082,-2.1223,-7.662,8.1056,12.3153,-11.0634,
4.9653,-1.0815,5.418,8.1149,-7.7422,0.3992,2.8739,-0.229,-49.6877,-16.095,-21.3023,-6.4807,-2.5236,0.44641,
7.5599,-1.9807,6.057,12.4487,-0.52898,14.4752,16.8015,-8.8924,-32.6065,-8.983,-11.9497,-16.8177,-2.0105,8.1326,
1.0805,3.6818,0.15,17.2452,6.4924,12.8836,15.5524,-9.5639,-23.299,5.656,-0.38645,-1.7086,7.992,8.8495,
-0.18928,-0.63662,4.2385,5.8465,-7.9971,-1.9894,0.51928,5.11,-36.001,19.4166,4.6983,12.4939,6.7895,-0.11702,
3.4376,-2.2855,14.8303,1.8804,0.79833,-2.7134,3.0192,-2.0658,-30.8277,4.1516,-9.6836,-2.3557,5.6591,-3.7255,
1.3027,-0.22021,2.8533,10.9261,6.5348,11.5494,16.938,-16.0419,-36.6911,-10.1975,-23.2026,-16.3144,0.98077,1.3183,
6.0453,-0.207,2.6821,13.6453,4.2145,11.2176,27.3702,-6.7642,-48.5896,-17.5392,-30.4876,-19.915,12.9733,-0.68881,
-2.0304,-2.6048,4.9314,-0.67092,-6.1614,-3.5554,11.628,7.7417,-51.3384,-2.3868,-14.5584,-4.6201,4.9641,-2.0936,
7.0094,-0.27925,15.4816,6.841,-5.0687,-13.1036,1.1686,21.3772,-62.3581,11.8564,0.41512,-1.8121,10.6919,-5.1014,
16.2298,1.1835,17.445,20.5306,9.3354,1.7827,15.1985,5.9946,-44.5167,-2.955,-13.7098,-15.8034,15.3531,-7.6876,
1.156,6.8976,2.2983,21.1064,0.94205,3.9656,23.8073,-8.4651,-27.7457,-16.8777,-26.9872,-28.9552,0.33189,-4.3338,
-6.5055,8.8937,4.2092,14.5375,-10.6837,-10.3724,15.1479,-22.0572,-40.1809,-29.965,-39.468,-24.5666,-13.788,-14.197,
4.2489,5.2266,13.3567,13.4243,-11.2478,-12.7629,3.393,-6.6338,-51.8701,-14.0671,-22.9999,-17.549,1.1393,-12.6221,
10.7427,3.9489,13.5194,13.5829,-20.2139,-14.8894,-7.8978,7.8643,-62.8579,0.87691,-21.6198,-30.4756,8.1811,-15.7211,
6.724,9.9786,16.5647,26.7476,-4.901,0.10394,6.6761,-6.7076,-44.9864,-13.2757,-34.4226,-42.6267,-0.50455,-20.5626,
5.1153,23.4799,29.6708,39.2427,9.493,14.1977,20.3755,-20.4051,-28.1872,-26.5792,-46.4572,-25.9691,-14.5743,-5.2288,
7.7004,24.12,36.6879,46.1675,9.4055,4.6689,22.0452,-21.7114,-40.596,-39.0844,-57.7698,-26.7004,-27.3179,-3.3486,
7.7207,10.1392,20.3867,29.2974,-5.2588,-9.7113,6.6224,-6.4291,-52.2602,-28.5445,-50.8089,-33.7753,-12.6633,-17.2477,
-2.1427,-3.7254,5.0635,13.4396,-19.0433,-23.2286,-7.8749,5.7666,-63.2246,-12.7319,-33.6604,-24.2771,-1.0576,-28.8665,
-10.6911,1.8006,7.6521,22.7562,-11.1519,-7.7349,6.6976,-7.5947,-56.6593,-26.0679,-45.7408,-30.0512,-12.5632,-24.2421,
4.0504,15.7926,21.2929,35.4908,3.6172,6.8292,20.3957,-15.816,-39.1598,-38.6039,-57.0963,-22.9456,-25.9094,-8.6876,
17.9073,28.945,34.1154,47.4614,17.5002,20.5195,33.272,-0.76702,-50.9102,-50.3876,-59.8167,-18.9178,-10.2548,5.9336,
8.3972,13.1083,17.9684,30.5137,2.3501,5.1883,17.1757,-4.2158,-61.9556,-33.2644,-42.1277,-29.1108,4.4605,-8.5224,
-6.2066,-0.091049,4.4772,14.5829,-11.8909,-9.223,2.0451,-3.2399,-72.3382,-17.1689,-45.987,-23.2667,-7.7381,-22.111,
6.5787,14.0144,18.3086,27.8079,2.9226,5.4304,16.0224,0.32899,-53.8979,-30.2387,-45.156,-21.8707,-2.4533,-6.6844,
1.6047,13.7764,28.8999,31.3217,16.8472,19.2046,29.1611,-13.7907,-36.5641,-42.5244,-56.5466,-34.6584,-16.4061,7.8167,
15.6084,27.0498,41.2659,43.5424,27.4054,14.0754,41.5114,-8.0226,-41.36,-54.0729,-60.7463,-22.3353,-1.3218,15.5423,
7.5613,12.5317,27.3415,34.3017,11.6611,-0.86912,24.9207,3.0643,-52.9784,-43.718,-46.0141,-6.8952,12.8575,0.50975,
14.3387,9.3699,27.629,28.8693,10.1181,-9.8553,18.0026,9.1472,-63.1765,-32.9,-37.9508,-9.4943,2.3249,1.082,
15.4064,12.664,27.4174,30.9935,23.4904,4.836,31.0224,-5.5016,-45.2859,-45.026,-40.4944,-23.0246,4.1135,1.9811,
6.0458,11.1807,21.193,41.4258,21.8399,18.6459,43.2611,-19.2715,-28.4688,-56.4244,-52.1647,-30.9226,2.1793,4.9956,
3.9959,12.1972,28.8391,41.1095,13.0576,3.4271,29.8193,-4.0152,-34.7145,-38.9389,-42.6476,-14.9673,12.8947,0.5984,
6.4076,17.9731,27.832,36.4737,23.6024,10.5726,42.1301,6.71,-31.9086,-47.3284,-42.7402,-7.923,18.6288,-2.0889,
8.6745,13.2791,14.8337,34.5265,20.4993,23.1946,53.7023,-1.6466,-44.0941,-58.5887,-54.2758,-21.5476,3.4111,2.6159,
10.3233,12.2415,18.0411,36.0704,24.3307,21.5619,59.157,-0.34235,-35.0614,-45.794,-51.8627,-31.2216,12.968,-2.6024,
-4.2757,16.3274,10.6922,37.2803,20.9427,10.1451,41.5076,-4.6605,-32.9576,-35.8156,-51.1612,-16.333,12.672,-5.8208,
