"AF3","AF4","F3","F4","F7","F8","FC5","FC6","O1","O2","P7","P8","T7","T8",
5.3915,-4.4948,-3.9368,-16.4785,-7.5272,-10.6505,-5.2629,-1.1734,-13.291,4.0771,15.7027,7.8519,15.639,-11.7128,
-6.7422,-1.5738,-3.9416,-1.3898,-10.2088,-20.3754,-9.4061,12.997,1.6065,2.6274,27.535,-6.7193,0.60064,-6.9127,
-15.4969,11.5358,1.5971,12.7936,0.52637,-5.0529,5.2582,-1.8828,15.6101,-11.6303,11.7829,-4.5084,-13.5354,7.6021,
-3.2387,8.1928,2.7068,26.1259,9.895,9.3503,19.0427,-15.8699,12.6248,-25.0324,-3.0241,6.1262,-26.8233,21.2459,
-4.7314,-6.3987,-11.5556,10.4584,-2.0268,-5.3107,3.8002,-0.81766,2.4672,-9.4305,11.2574,-3.1593,-11.1139,5.8712,
8.5677,-1.315,-8.0907,-4.2691,-10.5821,-19.0921,-10.5278,13.3314,-0.091057,5.2353,24.6819,11.1302,3.653,6.8445,
4.4385,-0.99518,6.4947,2.6155,-10.1882,-3.8465,-9.1733,26.6315,8.3503,19.0212,37.301,-3.6376,7.893,3.7825,
-3.0587,7.2592,13.9385,16.5585,4.5231,10.4843,5.4771,10.9336,21.9493,3.7799,20.963,-10.891,-6.6805,8.8579,
-3.3573,13.5728,7.7998,15.9265,7.0233,17.5677,19.2485,-3.8224,21.9579,-10.5469,5.6052,3.8625,-16.7645,12.1831,
-14.966,-1.3415,-6.7682,4.1246,-7.4981,2.4137,3.9936,5.0842,6.9021,4.186,19.3689,-3.9616,-19.856,7.3547,
-7.3194,-3.7921,-10.3392,5.8056,-21.1482,-11.8311,-10.346,18.8791,-7.612,18.0348,32.3067,-7.0983,-9.9875,7.8776,
-5.916,-7.4209,-2.9701,-1.7735,-5.7793,2.9787,-7.5558,13.7692,-20.0501,16.3499,28.8017,-7.6367,-5.532,-6.6951,
-2.91,-1.9143,0.82369,2.9123,8.1855,14.9718,6.1539,-1.157,-4.7471,1.269,12.9736,3.6677,-10.2617,-3.0394,
5.2185,-1.0763,-1.8773,3.4607,-6.4056,-0.026498,-8.3154,-13.9824,9.6377,-4.4712,-1.9048,-2.5781,-12.2973,6.0608,
-2.8071,-0.52955,1.6098,10.0017,-8.5517,10.9421,-2.1521,-14.5895,-3.233,-17.7,-15.8905,-16.5235,-25.0566,-1.0515,
-16.7387,-8.2106,-8.6101,9.8836,-5.6289,14.6236,10.0281,-15.1604,-12.6802,-17.1204,-17.9502,-14.4472,-33.6765,-10.6297,
-2.5986,-6.2718,-10.5035,-1.3146,-1.9166,2.6591,10.8726,-0.15075,2.1806,-1.9932,-2.7732,0.51959,-17.5559,2.0596,
6.4753,-1.3161,-13.4886,-11.5997,-6.381,-5.9362,-3.8798,13.9583,6.0269,12.2264,11.4932,14.5884,-2.4026,14.2282,
4.6405,-1.2371,-5.9306,-0.29868,-5.9981,6.471,-10.9984,27.2208,-8.4347,25.5928,24.9036,15.6413,11.8416,4.6976,
-6.243,-3.5732,2.1377,10.8065,8.4617,20.1828,3.7615,11.4875,6.1714,9.9573,9.3094,0.60283,-2.9689,-0.88712,
-9.0019,6.5236,2.2509,6.0607,22.054,30.6617,17.6358,-3.3017,19.9011,-4.7402,-5.3492,-13.5333,-16.8908,11.9406,
-3.4001,3.4806,-5.3562,-2.7388,6.6308,14.722,2.4776,-4.4294,4.607,0.96736,1.3592,-14.8905,-12.3824,1.3422,
-1.5092,1.5846,-8.6501,0.076718,-7.867,-0.26134,-11.771,9.9364,-9.7694,15.0093,15.3777,-0.7408,2.4605,-12.4768,
-0.21337,5.5869,-3.0697,-4.0252,-21.3747,-14.3457,-25.1648,23.4402,-14.3653,28.2088,28.555,13.4036,6.5309,-12.4511,
-14.3006,-8.8483,-8.67,-8.1222,-5.9922,0.61508,-9.5549,7.9338,0.59662,12.4162,12.7417,-1.5006,-7.961,2.396,
-22.2398,-8.9199,-4.0524,6.4652,8.4672,14.6782,5.1184,-6.6422,14.6608,-2.4287,-2.1228,-15.5105,-21.5833,16.3522,
-6.8054,-0.431,8.483,8.8491,-5.7791,11.2666,-6.3964,-20.3437,3.8991,-16.383,-16.0954,-4.0952,-15.7087,12.2375,
7.7029,1.2822,10.1433,-5.7819,-10.4939,-3.5094,-11.5561,-5.0231,-10.4348,-1.3,-1.0297,10.2505,-0.66618,-2.5968,
21.3408,1.2053,9.5347,-19.535,-10.8282,-17.3988,-22.9141,9.3783,-6.5549,12.878,13.1321,22.7715,13.4738,-7.8637,
5.9603,-12.1235,-5.1374,-6.553,-17.6506,-18.0421,-26.1189,-5.2844,7.9384,-1.9947,-1.7558,7.3052,-1.4346,-2.3306,
-8.4973,2.7039,9.2709,7.9402,-2.4916,-2.8596,-10.4517,-19.0673,21.5621,-15.975,-15.7505,-7.2331,-15.4486,11.9093,
-0.87711,14.7137,13.5352,21.5638,11.7579,11.412,4.2754,-32.0233,6.1684,-29.1165,-28.9055,7.3009,-28.6216,25.2947,
3.7548,-0.26915,-1.3769,6.17,-0.7577,-3.3727,-5.8631,-16.0019,-1.312,-13.2695,-13.0711,17.3473,-12.8043,10.5206,
17.6295,-0.37371,-1.8969,-8.3002,-8.425,-17.2703,-19.6113,-0.94178,-0.26914,1.6266,1.8131,28.3578,2.0639,11.3357,
9.2203,-1.3153,10.2681,-0.57126,-8.4016,-3.7008,-9.6372,13.2147,-0.73504,12.134,15.8043,12.5563,7.6038,-3.4445,
-5.4329,12.8636,20.9803,13.563,6.2025,10.6213,5.0411,-1.6782,13.4091,-2.6941,0.75609,-2.2971,-6.9524,5.8007,
-8.8427,19.2021,14.6601,20.3416,15.3508,24.084,18.8386,-15.6775,20.1967,-16.6324,-13.3893,-0.95418,-20.6353,15.8168,
-10.7224,3.9499,-0.31955,5.0211,0.32971,8.539,3.6083,-0.63682,4.8849,-1.5345,1.5141,-2.3428,-6.1405,4.7445,
3.6594,-1.7102,-3.3134,-0.70326,-13.7901,-6.0734,-10.7082,13.5014,-9.5082,12.6576,15.5232,7.1976,8.3279,8.5573,
0.30633,-10.0435,5.3213,-4.2765,1.1373,8.391,-0.42463,21.7301,-6.2864,25.9981,26.0403,1.2219,7.2257,-6.0561,
3.9036,0.92323,12.4741,10.0801,15.1691,21.9876,13.7008,6.3263,8.1908,10.3383,10.3779,3.318,-7.3078,8.4073,
5.3566,2.5551,4.7358,8.8727,2.69,12.7147,-1.2212,-8.1533,5.6509,-4.382,-4.3448,-1.9423,-11.5691,22.0028,
-7.2573,-4.5881,-2.0561,-1.5416,-3.015,12.6747,-8.1376,0.53084,-8.7882,-4.7216,-0.2275,-11.2262,-11.1164,6.5827,
-10.9191,-1.6614,-5.548,-0.72613,-7.4137,11.6734,-2.1058,14.599,-22.3609,9.6617,13.8862,-7.4191,-12.6185,-7.9123,
-5.9255,-2.0438,-11.482,-5.5029,-6.4869,3.742,-2.4615,18.1819,-6.9192,22.2179,23.2964,-5.5278,-11.3793,-7.558,
-6.5343,-2.4031,-10.7929,-2.7624,-8.9897,1.5893,-10.0268,2.9909,-3.9734,6.7848,7.7986,-0.85756,-16.4811,6.9954,
-2.5268,-3.9463,2.1468,2.4648,-12.5479,8.9658,-11.1122,-11.2885,-17.835,-2.9016,-6.7693,1.3631,-7.0566,-0.052486,
-3.5803,-6.3606,9.4895,0.14729,2.305,22.5278,3.6545,-21.4577,-2.6649,-16.8275,-20.4632,-9.0833,-10.7308,-6.0751,
-5.7758,-1.1585,7.9565,-3.7177,16.2667,14.066,17.5352,-20.17,11.595,-29.9178,-26.1045,-12.3944,-23.5841,4.4125,
-1.8139,1.0801,3.8635,-1.8074,1.1907,-0.87795,2.3831,-4.8598,-3.2007,-14.0228,-10.4383,-11.4096,-16.6254,-6.2163,
-3.392,2.2204,-2.876,-2.904,-12.9808,-14.9253,-11.8599,9.5318,-17.1087,0.91859,4.288,-3.7356,-10.0845,-12.3511,
0.18572,5.9436,-0.77504,-9.9606,-10.9969,-0.77337,-13.7996,23.0599,-26.0848,14.9635,18.1307,2.7555,-0.80233,-8.7177,
-3.923,7.2742,1.9226,1.4833,3.7629,13.373,1.1284,7.5763,-10.4197,-0.034332,2.9429,-11.5098,-14.8542,5.9054,
-10.9182,2.0172,-0.12122,10.5531,17.6372,23.2962,15.1607,-6.9783,4.3055,-14.1323,-11.3337,-14.7961,-28.0629,19.651,
-2.068,-3.8884,8.0812,-2.1312,2.4789,7.7984,0.15104,-20.6596,-10.0529,-8.8253,-1.3739,-7.1599,-12.2792,4.372,
7.4559,-7.2705,11.2118,-14.7778,-6.4671,-6.7695,-13.958,-5.32,-23.5497,5.8042,12.8085,2.1878,2.5576,-9.9903,
13.0342,-5.1471,8.8519,-12.204,-0.53562,-20.4633,-22.5204,9.0992,-9.3624,19.556,26.14,6.6359,16.5041,-18.7908,
-1.8479,-0.74062,5.1875,2.6282,4.5581,-5.1355,-7.0692,-5.5468,5.2994,4.2826,10.4716,-7.8622,1.4139,-3.5634,
-6.4373,13.4038,13.794,16.5705,13.2024,9.2726,7.455,-19.314,19.0814,-10.0744,-4.2567,-14.9827,-12.7709,10.7504,
3.5903,4.5249,9.592,19.1918,8.5539,15.1035,13.9974,-32.2551,3.8365,-23.5699,-18.1013,-1.0683,-11.1613,6.4901,
16.149,-6.1106,-2.3116,3.9403,-1.3592,0.097279,-0.94243,-16.2198,-10.4937,-8.0557,-2.9152,13.0958,3.6084,5.3775,
27.2315,0.040756,0.2373,-7.0219,-15.3777,-14.0086,-14.9859,-1.1466,-23.9641,6.5276,11.3597,15.805,17.4919,6.501,
11.4976,5.5817,9.1411,7.4994,-5.8987,0.93196,-15.292,4.3453,-8.4262,-7.964,-3.4219,0.75669,2.3424,-7.1455,
-2.3279,19.3468,22.6927,21.1495,8.5552,14.976,-0.2745,-10.0154,6.1794,-21.5862,-17.3166,-13.3887,-11.8982,7.3832,
-7.973,15.1732,14.9439,26.147,8.4033,21.79,13.842,-23.5145,-2.5069,-34.391,-30.3776,-5.8369,-25.2843,16.4607,
-9.182,0.16282,-0.052759,10.4782,-6.2009,6.3826,-1.0886,-8.0036,-16.4565,-18.2275,-14.4549,-8.6199,-9.6672,2.2168,
5.4689,-2.6186,-5.7136,-4.2505,-19.9288,-8.1003,-15.1232,6.5766,-29.5691,-3.0339,0.51238,5.9973,5.0128,-2.9776,
8.6357,-12.1025,5.7162,-7.6105,-4.6331,0.33977,-0.11584,20.282,-19.8409,11.2481,13.4969,-8.4625,4.5917,-16.899,
2.0921,2.3621,19.4733,6.9461,9.7449,14.4194,13.9911,4.9651,-4.5504,-3.5267,-1.4129,-15.6677,-9.7838,-1.785,
-2.8539,1.2563,10.2308,10.5061,4.5809,7.4081,4.4748,-9.4328,9.8226,-17.4151,-15.4281,-13.7635,-23.2968,12.4221,
-3.888,-4.8448,-0.26537,-4.2243,-7.9863,-0.02617,-9.8937,5.2331,-4.8668,-2.2702,-0.40241,-2.5735,-7.799,-2.4233,
2.3711,-3.8311,-0.97246,-7.7067,-7.748,-7.9785,-8.6974,19.0192,-18.6748,11.966,13.7217,11.3194,6.7689,-16.3779,
0.78249,-9.3857,-6.6988,-8.6905,3.3218,-7.4996,4.3578,27.6398,-3.4543,25.348,17.9596,4.8555,0.33726,-2.9827,
2.4231,2.9879,3.5852,5.931,15.8971,7.0503,18.1963,11.8814,10.853,9.7271,2.7821,8.1797,-10.047,11.2963,
1.7953,-0.56624,7.2264,8.1056,3.856,16.8708,10.4762,-2.9315,4.1761,-4.9565,-11.4849,-0.50624,-6.5521,12.6673,
-3.3741,-12.3424,-1.1609,-6.4807,7.722,8.3868,11.5346,-7.3354,-3.5462,-16.9518,-15.8571,-14.5759,-12.1845,-2.1927,
-4.1355,-10.6375,-8.8042,-20.1919,6.2944,-6.2164,-3.2574,7.2047,-16.3489,-1.8347,-9.603,-18.6423,-21.5768,-9.4125,
1.6561,-2.0456,-0.32189,-11.9904,-8.1833,-19.9433,-17.162,7.3749,-16.091,-0.15779,-2.5193,-9.5699,-15.2204,-5.7144,
1.5569,8.682,7.892,2.829,-20.346,-4.6467,-6.4913,-7.1676,-17.536,-14.2483,-16.4681,-1.765,-9.969,0.41297,
-1.6698,2.6177,-1.9813,-5.415,-5.0253,2.0192,-0.075819,-14.5707,-25.4014,-7.2473,-19.457,-8.1665,-3.345,-12.868,
5.4203,8.9686,7.5376,6.238,9.3762,15.998,14.0287,-17.3118,-9.7773,-20.9124,-32.3896,-5.5072,-0.97473,2.0041,
-0.20782,5.5377,7.0851,7.3098,15.3216,0.93815,16.6817,-30.3731,4.9093,-33.7577,-44.5462,-17.7105,-15.0162,15.9839,
8.2408,-0.81984,9.3116,-3.4927,0.30231,-13.2181,1.5808,-14.4507,-9.4853,-17.6322,-27.7734,-27.0117,-8.9336,0.92483,
12.0844,-5.5914,6.3425,-15.3344,2.5738,-11.8224,-12.614,0.51631,-23.0161,-2.4743,-12.007,-17.6782,4.1357,-13.2307,
11.6008,-7.907,2.3465,-20.9221,7.963,-19.549,-21.7391,14.5853,-25.7328,11.7742,2.8134,-15.8944,-4.0662,-26.5368,
15.2431,6.6674,16.3057,-5.5667,21.5852,-4.276,-6.3348,-0.38979,-10.0888,-3.0323,-11.4554,-14.9407,-13.9451,-10.8446,
5.6514,20.3674,20.9917,8.8673,34.3901,10.0805,8.1453,-14.4664,4.6165,-16.9504,-24.8681,-10.1879,-27.2084,3.9061,
14.9536,5.0454,11.5372,-0.10079,34.4957,9.2346,18.9847,-17.9369,-1.204,-19.9101,-16.2658,-8.1305,-11.4759,-9.2233,
25.6252,-9.3574,-3.2551,-14.1947,26.1594,-5.4195,3.7456,-2.7606,-15.2317,-4.6155,-1.1898,-6.6787,3.3127,-22.7699,
26.4982,-11.6883,-7.7598,-24.3096,27.4822,-19.1943,-10.5791,11.505,-28.4178,9.7614,12.9816,-9.1701,17.2139,-24.6575,
30.4515,3.113,6.8058,-8.751,39.9333,-3.9426,4.1556,-3.2853,-12.6127,-4.9242,-1.8973,-17.0559,10.8784,-9.078,
26.6965,17.0262,20.4975,5.8741,51.6373,10.3939,18.0063,-17.1882,2.244,-18.7288,-15.8835,-16.0324,-3.8743,5.5666,
22.6846,11.6664,28.4268,13.2343,62.639,-1.5578,31.0259,-30.2569,-2.47,-31.7051,-29.0305,-9.2858,-11.2341,-8.8674,
11.6822,-3.1336,12.6212,-1.6598,44.7807,-15.5643,15.0643,-14.3415,-16.4218,-15.7028,-13.1886,-7.7647,3.5399,-21.2303,
12.9097,-17.0456,-2.2361,-15.6602,27.9939,-28.7305,0.060474,0.61901,-29.5365,-0.66059,1.7027,0.41396,17.4275,-30.0793,
10.9298,-10.2384,11.3953,-5.5614,40.4142,-12.9066,14.1568,-0.98487,-18.1235,-10.3826,-4.3043,-10.9391,6.2589,-27.5517,
11.7204,4.4759,24.8116,8.8723,52.0894,1.9678,27.4074,-15.0258,-2.9361,-23.8597,-18.1461,-4.9802,-8.2167,-11.7986,
-0.79296,11.5586,25.8538,17.1372,41.1306,2.3316,20.5812,-28.2242,11.3401,-36.5281,-31.1573,-4.4404,-21.8237,3.0093,
-14.7251,-3.2349,10.2026,2.0089,24.5628,-11.9083,5.2463,-12.4308,-3.4403,-20.2364,-15.1879,-8.5123,-6.4142,-11.2712,
-10.4671,-17.1408,-4.5095,-12.2116,8.989,-25.2938,-9.1685,2.4151,-17.3339,-4.9222,-0.17658,4.0496,8.0706,-24.6949,
-11.0442,-19.0047,-17.7365,-20.6377,8.4499,-22.3299,5.4816,9.9833,-22.0783,6.9424,7.0645,4.0477,0.83781,-9.1133,
-12.5507,-4.608,-3.8979,-5.2995,22.0429,-6.8901,19.2527,-4.7157,-6.6536,-7.5742,-7.4594,2.1176,-13.3125,5.5335,
-3.8439,-3.1267,9.11,9.1185,17.2252,3.5257,29.4255,-18.5328,7.8456,-21.2197,-21.1118,9.4624,0.13957,19.3015,
-17.7133,-17.0391,-5.5366,-5.5286,2.0917,-10.7858,16.8139,-3.3208,-6.7251,-5.8465,-5.7451,-0.50523,-1.5555,4.0434,
-16.2889,-17.101,-18.34,-19.2969,-2.0106,-24.2387,1.705,10.9784,-15.8422,8.6043,8.6996,3.8634,-3.8725,-6.3221,
-7.1169,-10.2903,-11.4552,-17.4161,-14.4234,-36.8843,-12.4973,21.1654,-10.5534,16.5238,21.9161,-2.153,-0.26591,-0.15839,
0.30011,4.4271,3.3321,-2.2711,-2.2297,-20.5713,2.3526,5.7955,1.4081,1.4324,6.5011,12.0762,3.3653,13.9511,
-5.9846,9.1028,9.0373,11.9652,2.7245,-5.237,16.3114,-8.6522,8.0723,-12.2713,-7.989,25.4516,0.27114,27.214,
-13.3386,-2.0489,-5.6049,-2.8527,3.0432,-10.5869,11.2353,-11.9894,21.688,-17.3196,-2.2069,9.8245,-6.0119,20.2789,
-6.0305,-5.0592,-6.8351,-9.5508,-2.6832,-24.0517,-3.5389,2.83,6.2867,-3.9881,8.2896,-3.4186,-5.8919,24.1236,
-7.3557,-10.7812,-2.3277,-8.2547,-11.922,-17.6676,-12.3649,4.4681,-8.1905,7.5793,14.7819,-8.2751,-5.2974,8.5762,
-11.4939,-8.4471,4.8019,-0.76951,-7.1091,-7.6895,-2.7051,-6.6464,-15.0504,-5.6499,-0.205,-5.1275,0.082105,-2.423,
-18.7582,-18.3046,-2.9581,-14.8233,-17.0469,-21.3281,-16.6428,5.0808,-0.047366,8.7891,11.4969,-6.989,2.2461,-12.1597,
-14.7404,-3.1064,6.3785,0.16606,-6.865,-11.9742,-1.5442,-9.3241,14.0555,-5.8382,-3.2929,3.5532,0.18338,2.6698,
-24.9428,-0.6301,0.69311,11.9662,-13.2016,2.724,10.8409,-22.8646,11.7661,-19.5879,-17.1953,6.2325,-13.9276,16.6097,
-28.026,-14.6923,-9.7126,-2.8518,-14.5791,-11.5394,-3.9095,-7.3928,-3.0398,-4.3127,-2.0636,2.2432,-1.6435,2.1157,
-18.6314,-27.9108,-16.3607,-16.7806,-13.2222,-24.9471,-15.3648,7.1508,-16.9575,10.0461,12.1602,10.7854,9.0606,-6.6881,
-4.0162,-12.2566,-4.2918,-22.0403,-23.5161,-24.4146,-20.2275,20.8218,-17.8682,23.5433,25.5306,14.959,13.8194,7.8132,
-8.5957,2.5788,10.0657,-6.6179,-8.0051,-8.8497,-4.9139,5.4725,-2.6961,8.0307,9.8988,-0.038518,-1.1098,21.4444,
-17.4804,11.7036,22.5977,7.8792,6.5752,5.7813,9.481,-8.9559,11.5657,-6.5511,-4.7951,-8.3519,-15.1432,21.604,
-7.2725,-1.0499,13.0471,2.5857,-5.8706,-2.7605,15.1786,-22.2776,12.3177,-4.953,-4.8689,6.2493,-9.4143,10.1844,
5.4563,-6.5306,0.93586,-11.6694,-19.6184,-16.6949,0.1679,-6.8409,-2.1599,9.4442,9.5232,19.9743,5.2505,5.476,
7.5391,-5.6568,0.39777,-15.9102,-30.1309,-24.4906,-13.9422,7.6695,-8.779,22.9776,23.0518,25.0426,19.0355,-0.63716,
-7.0133,-10.3788,9.2917,-8.9298,-14.2231,-8.9211,0.99436,-6.8906,5.8478,7.4989,7.5687,9.44,5.6013,-4.2143,
-7.1949,4.3439,22.8342,5.7059,0.7303,5.7141,15.0347,-20.5772,19.5969,-7.051,-6.9854,3.9327,-8.8348,10.1385,
3.119,17.7013,28.3333,7.4123,14.7865,14.2894,21.1225,-33.4426,32.5211,-20.728,-20.6663,10.6863,-12.2818,23.6302,
-2.6119,2.5392,12.5333,-7.1325,-0.2007,-0.668,5.7551,-17.336,16.4698,-5.3843,-5.3263,-1.2829,2.5551,8.1124,
9.5961,-3.0364,-2.3187,-20.8045,-14.2887,-14.7279,-8.6902,-2.1959,1.3816,9.0388,9.0933,12.8941,16.5018,-6.4744,
-5.0796,-15.1466,-7.241,-23.6538,-1.5007,0.25575,5.9312,7.2154,4.5527,-3.9163,10.5964,1.1538,1.4117,-10.1832,
-18.1518,-1.9453,7.2935,-8.1346,12.6893,14.3404,19.6754,-7.3175,18.3796,-17.7814,-4.1394,-0.1205,-12.773,4.5277,
-4.5295,2.0276,20.4737,6.4535,3.3716,0.22337,25.9667,-20.9785,12.0946,-30.8145,-17.991,4.7072,-19.4784,18.3561,
-18.2371,-12.194,5.1453,-8.0337,-10.9307,-13.89,10.3087,-5.6198,-2.7311,-14.8656,-2.8116,-5.2163,-12.0431,3.1547,
-7.2608,-3.8699,-7.8172,-21.6517,-22.9286,-5.4643,-4.4099,8.8174,-16.6672,0.12633,11.4571,9.1967,2.7795,-9.6885,
-12.8507,-2.4326,-6.625,-15.2909,-30.9529,-6.3413,-18.2453,22.3884,-1.5672,11.9291,24.8697,-4.009,-5.7026,-0.67109,
-2.1977,11.8133,7.8725,-0.27347,-14.9957,8.1392,-3.0506,6.9451,12.6269,-2.8866,9.2775,8.0419,-19.4604,13.4692,
1.5498,18.2147,13.5464,13.8429,-11.8063,21.7508,11.2325,-7.5716,0.30009,-16.8134,-5.3791,13.5847,-22.5109,26.761,
-12.2818,3.0218,-1.3664,-1.0876,-25.198,28.6407,-3.5415,6.9827,3.8977,-1.7046,9.0436,0.95974,-16.0983,15.5142,
-7.6886,4.6483,-9.5999,-15.1224,-37.7861,12.8223,-17.429,20.6637,1.7353,12.4976,22.601,-2.9543,-14.6506,14.1013,
3.6189,14.7336,5.0761,-0.11504,-33.3495,26.1529,-30.4832,33.0417,-10.179,8.8555,9.3141,-11.2131,-21.2432,9.6399,
11.8374,27.9496,18.8715,13.9919,-17.2486,38.6837,-14.5543,16.9592,4.5317,-5.7758,-5.3448,3.5597,-18.7636,23.1615,
9.6815,23.5007,23.765,17.4908,-18.9853,44.4368,-6.3298,1.8417,14.5035,-4.5858,-14.3035,3.4667,-10.407,16.5898,
8.6183,27.3934,17.5185,22.226,-25.0772,40.3247,-13.1807,9.4442,16.5255,-12.0235,-12.4813,-3.4901,-11.2285,26.1993,
-2.9862,19.965,2.3674,17.0359,-37.6725,27.2997,-21.067,12.2517,1.434,-11.7843,-7.8758,-2.7985,-23.5705,28.9659,
-11.4837,4.6671,-2.9568,1.9137,-39.1481,18.913,-18.3567,20.6757,-12.0289,3.0228,6.6968,-5.5229,-14.9254,13.128,
-11.0357,-7.7847,-3.0204,-11.819,-24.9889,18.9836,-16.05,13.8915,-6.7277,8.7467,14.6104,-0.61201,-8.4863,-1.7597,
-9.6506,-6.5945,-9.3469,-10.8689,-37.5895,4.5882,-29.187,9.9245,-20.424,7.4988,5.7798,-9.4934,-15.4489,4.8536,
1.7749,7.9012,5.3139,3.8833,-21.2341,18.4129,-13.3358,-4.7709,-5.0986,-7.0512,-8.667,-8.2006,-14.7632,18.6624,
-12.4316,14.5374,14.9975,17.7503,-10.0784,31.4081,1.5644,-18.5847,4.6073,-20.7281,-22.247,-4.0934,-27.9774,12.1195,
-13.0116,-0.43481,-0.0023342,2.5853,-23.5737,16.0261,-3.4706,-3.3696,-9.7691,-5.3844,-6.8122,7.9629,-19.4292,-1.382,
-4.7591,-8.0011,-14.1022,-11.6698,-35.536,0.96457,-17.3623,10.9326,-23.283,9.0387,7.6966,13.5104,-4.1635,1.8342,
-10.017,-7.7621,-14.2199,-15.5492,-35.5729,-12.4703,-30.4206,24.3766,-35.986,22.5963,21.3348,6.1922,6.5708,-11.5322,
0.70689,6.8036,0.73327,-0.51622,-19.3385,2.3779,-14.4954,8.814,-19.7268,7.1406,5.9547,0.035882,-1.5362,0.24699,
-3.915,12.3004,14.7893,13.6147,-4.0782,16.3353,0.47435,-5.8148,-4.4432,-7.3879,-8.5026,-14.0663,-15.544,14.3322,
10.2995,20.7218,19.6866,13.2801,7.2536,18.7297,8.8818,-11.6116,9.9234,-19.3573,-9.3181,0.87771,-13.7677,20.8234,
-4.4185,5.3785,4.4054,-1.6167,-7.2816,3.5059,-5.7511,3.1851,-4.772,-4.0958,5.341,0.34311,-5.4699,5.474,
-8.8534,-8.8035,-9.9589,-15.6197,-20.9447,-10.8044,-19.506,17.094,-18.5857,10.2499,19.1205,6.8301,5.7042,-8.9544,
-3.0194,2.3299,4.7386,-6.2467,-5.5881,3.9438,-4.2357,2.3297,-3.3706,-4.4651,3.8733,14.1332,-2.3507,5.3213,
-4.5259,12.072,18.5543,8.2281,8.8472,17.8072,10.1185,-11.9101,10.9317,-18.2972,-10.4591,11.598,-16.3097,19.102,
9.8456,23.399,30.2154,21.8344,14.3421,30.8388,23.6113,-25.2955,17.7476,-28.0455,-15.8572,23.9178,-10.6309,32.0559,
-4.8451,7.8951,14.3025,6.4244,-0.61846,14.8884,8.0947,-9.6778,2.5827,-12.2628,-0.80579,8.3827,0.12988,16.0325,
-3.3489,-6.6786,-0.65569,-8.0611,-14.6814,-0.10486,-6.491,5.0029,-11.6722,2.573,13.3426,13.0617,14.2221,0.97059,
-5.5584,-8.6881,-6.4013,-21.6774,-11.3902,-14.1986,-17.5505,16.7537,-1.3311,6.2749,23.6293,-1.822,-0.0082198,-6.3184,
-5.225,5.9332,8.0828,-6.2768,3.3932,0.75334,-2.3974,1.6485,12.8488,-8.2016,8.1116,9.0128,-14.1077,8.1607,
-4.9113,10.2771,7.9596,8.1998,11.7461,14.8081,11.8464,-12.5504,20.6344,-21.8095,-6.4751,16.667,-20.3717,21.7711,
-12.3295,-4.4396,-6.6179,-6.3922,-3.0587,-0.18035,-2.9644,2.3026,5.2963,-6.4009,8.0134,4.5799,-5.0494,6.3648,
-2.6717,-13.4526,-20.3209,-20.1086,-16.9752,-14.2695,-16.8865,16.2644,-9.1215,8.0831,21.6326,5.5101,9.3535,-2.5735,
-2.9934,-11.1993,-5.0016,-16.1303,-12.1003,-6.6648,-16.1142,21.7964,2.0311,20.8546,27.3244,-8.9205,1.0798,-8.6857,
9.4785,3.5727,9.3985,-1.0625,2.7258,7.8351,-1.0473,6.3886,16.0093,5.5034,11.5849,0.17126,-6.939,5.9355,
13.4895,17.4583,22.9346,13.1012,16.6622,21.465,13.1155,-8.0947,16.8564,-8.9268,-3.2102,13.8993,-5.7995,19.6793,
-1.4199,2.3108,7.4585,-1.7848,1.5625,6.0771,-1.7714,1.0683,1.745,4.142,11.0824,-1.0347,-19.5515,4.3986,
-15.4347,-11.2046,-7.089,-6.8598,-12.6313,-8.3875,-15.7651,15.1042,-12.4597,17.9935,24.5175,-10.252,-10.786,-4.4218,
-2.9395,-8.6041,-2.6867,-5.0022,-8.2581,-3.7868,-0.71922,16.0056,-7.3737,28.8446,37.1464,-0.47783,0.94812,-14.2797,
3.0211,-2.7854,6.6332,-2.2918,6.3374,10.4198,13.4239,0.94522,7.1688,13.0139,20.8177,4.8531,-5.3756,0.074362,
3.322,1.2379,1.8971,-1.1902,1.4982,-4.3054,-1.4815,-13.2115,13.3667,-1.8669,5.4686,-4.1149,-3.1247,5.3728,
5.774,10.5639,10.2187,12.9812,8.8801,10.0529,12.7074,-9.5269,8.9493,-15.8549,8.635,-5.0731,-0.7678,0.95283,
-0.83875,8.9659,7.1957,20.5178,3.0449,23.5498,26.0449,-1.2422,-5.6877,-5.142,8.1171,6.8007,-12.2911,-0.55037,
-9.4656,-5.672,-7.336,5.1867,-11.2378,8.0368,10.3822,12.9323,-19.4464,9.2665,21.7301,3.5002,-17.3381,-9.1943,
-5.5231,-4.729,-18.8267,-9.2245,-11.4073,-6.5454,-4.3407,19.2665,-14.6642,12.4466,28.0188,5.2183,-8.103,-3.3401,
-5.915,-7.5787,-14.0818,-11.0813,-22.051,-20.2527,-18.1802,16.9053,-27.8844,22.0638,29.9527,-2.0843,3.2293,-15.9141,
2.8757,6.9761,0.86311,3.6836,-6.6279,-4.9375,-2.9894,1.791,-12.1113,6.64,14.0556,-2.2003,1.3484,-1.2208,
