"AF3","AF4","F3","F4","F7","F8","FC5","FC6","O1","O2","P7","P8","T7","T8",
21.4152,4.1659,13.5593,-22.8852,-0.56138,-14.2009,-25.5651,1.0619,18.1063,21.2189,31.6225,11.7426,-15.7139,-3.0566,
14.8276,-0.54305,13.2278,-7.4121,-0.52781,0.63057,-13.9081,-13.1018,31.1199,5.8458,15.6252,0.79447,-10.9148,11.2268,
21.651,2.8639,18.7008,-15.7647,-14.5961,-8.5662,-23.1967,-6.1692,43.3527,18.6309,28.1849,14.8468,-14.1162,11.8788,
21.5572,3.4152,13.9633,-23.2547,-12.3945,-16.0059,-28.3126,8.3009,30.1465,31.6131,40.5938,28.056,-9.6538,8.0328,
24.8431,2.4874,13.3667,-19.2081,-5.6253,-28.302,-35.0497,13.467,19.9018,43.8163,52.2582,40.4726,-13.6541,12.1303,
22.6295,4.025,13.7697,-10.102,5.5582,-12.5039,-18.8467,-1.4411,32.8077,37.813,35.0227,23.9443,-14.5219,3.9306,
16.2103,13.1837,6.9179,4.6041,0.64539,2.3464,-3.6159,-15.4546,37.4673,21.4442,18.8213,8.4076,-16.7841,12.1309,
26.5656,14.5619,13.9744,-3.5054,-13.4933,15.2209,-14.4863,-5.8508,21.1193,7.2626,15.523,14.7721,-18.4284,14.0541,
28.1051,8.1444,13.8592,-17.3951,-14.0096,0.20764,-27.7171,4.3825,5.7521,20.9269,28.6916,27.9858,-15.6353,15.3802,
16.5366,4.0403,3.6277,-23.9438,-19.1946,-13.9048,-40.1541,14.9656,-1.3416,33.7712,41.0701,40.4066,-16.3844,16.1446,
8.7959,10.5468,9.6767,-11.9019,-3.9429,1.0295,-23.6449,-0.03233,12.8389,35.3605,24.5059,23.8822,-12.5091,1.0759,
-0.89118,10.3961,3.7931,-9.2599,-2.3809,15.0677,-8.1262,-14.1304,26.1686,19.1389,8.9356,8.3493,-25.8585,-5.617,
13.2623,15.7978,15.8581,-8.945,-2.9607,0.06364,-21.7386,-21.4774,19.2959,13.0495,11.0505,10.9818,-20.0891,7.4945,
22.9515,8.3424,12.2554,-22.5083,-5.9165,-14.0402,-34.5343,-6.0887,10.6663,26.3665,24.4875,24.4229,-9.0017,2.4654,
25.6717,9.0469,11.2791,-22.9654,-6.7668,-26.2131,-27.6416,8.3766,10.7494,38.8845,37.1182,31.514,-12.077,12.1994,
16.1776,8.263,17.1099,-10.7414,7.3779,-10.5403,-11.8831,-6.226,24.2044,37.9977,28.1425,15.5232,-9.1831,6.4059,
1.1069,9.4545,13.432,-2.1431,7.1762,4.1921,0.27865,-19.9525,36.8522,21.6178,12.3539,0.4918,-9.8372,2.4061,
13.4533,11.7795,19.8569,-5.8709,-7.3544,-10.1594,-13.8381,-14.4165,45.4872,30.8053,16.7949,14.5623,-12.1392,3.2259,
20.3591,7.6985,20.1118,-15.1597,-12.0953,-14.9728,-27.1078,-0.53657,28.658,34.2594,23.9819,27.7886,-8.0367,0.14002,
11.9068,9.1647,7.818,-17.6244,-12.3335,-9.736,-19.9376,0.46006,12.8385,31.2401,17.7228,18.8904,-14.303,7.8445,
8.541,7.8918,7.1078,-11.0234,-1.7115,4.9481,-20.4287,-13.6675,26.1682,26.2321,22.6851,6.9108,-9.8295,8.0969,
5.3772,-1.0177,3.0659,-10.603,-2.3319,3.0844,-28.603,-26.9475,38.6981,10.5582,9.0317,13.0037,-7.5525,13.1547,
10.8393,-2.8849,9.6305,-18.6438,-16.292,-11.2007,-40.9868,-11.5923,22.2762,24.0247,22.5898,26.3234,-7.0995,12.3655,
13.0813,5.0011,18.6938,-15.1149,-13.2658,-22.4593,-28.7661,-3.1839,6.8396,10.7729,18.7034,16.4288,-3.7811,6.803,
4.1013,8.0755,9.8594,-11.7977,-14.88,-7.0117,-13.5426,-17.0929,20.5293,-2.8887,3.4812,3.3918,-17.6543,4.9485,
10.6041,8.0729,16.9806,-4.8233,-5.3103,7.509,-1.1609,-25.5878,33.3975,11.3846,17.3723,10.9011,-13.1001,4.1697,
6.3524,3.009,9.454,-3.3286,-13.4276,13.325,-12.9016,-13.2065,22.9577,24.8015,21.8736,15.7906,-11.5912,8.499,
13.4431,4.0337,7.6817,-9.6366,-24.4323,-1.5745,-26.2275,1.6859,7.4803,37.4134,34.6611,28.9432,-17.8853,6.7838,
26.7365,10.2993,21.3208,-13.6381,-8.8664,-15.5801,-25.4973,-11.551,16.3111,21.0686,28.6047,14.5527,-6.9302,-4.9513,
20.1916,10.8865,17.511,-14.0247,4.0786,-22.3578,-23.2442,-24.958,29.4324,5.7045,12.7884,1.8693,-12.0579,-1.0389,
7.4106,5.8949,7.7833,-7.8807,-4.8431,-6.9163,-23.7779,-18.7605,41.7665,19.4622,15.757,15.8572,-16.155,3.3618,
1.9044,9.6384,3.2189,-3.7926,-14.4345,1.8138,-25.4846,-3.5349,25.1605,32.3945,28.9116,27.0775,-21.2113,-0.93711,
8.7799,15.568,2.7846,-12.483,-21.5226,-12.395,-38.0555,10.7772,9.5509,44.5508,36.6972,23.7658,-22.1079,-7.3887,
16.689,5.7158,11.5354,-7.6366,-6.1312,-14.423,-21.6722,-3.9694,17.1727,27.7778,20.3953,8.2398,-6.6815,-4.7762,
14.7239,-3.7858,20.9665,-1.8757,4.4804,-5.8447,-9.2846,-17.8312,30.2424,12.0111,5.0716,-2.9802,2.035,9.6103,
7.0914,0.2976,21.1547,-15.7428,-9.8884,-13.2069,-22.8275,-13.1459,17.7021,18.039,18.8673,11.2986,-7.2463,6.985,
0.15824,9.6797,8.5572,-22.27,-15.6822,-19.4044,-35.5579,1.7428,2.5399,31.0567,31.8353,24.7207,-10.4267,-2.8341,
14.2487,10.0629,13.3463,-18.0414,-1.726,-31.2554,-29.0861,10.9176,14.3183,43.2933,44.0252,34.8066,-4.4986,-5.0743,
16.8885,1.9875,15.6787,-10.9332,12.4776,-15.2801,-13.2409,-3.8374,27.5592,26.5957,27.2837,18.6182,3.243,-8.3851,
1.7752,-0.54224,0.75855,-2.0824,-2.1299,-0.26329,-10.3978,-17.7072,23.6157,10.8999,11.5466,3.4011,-11.0515,6.218,
4.9229,-0.75056,5.7748,-8.9472,-16.1021,-6.2732,-23.8739,-25.5627,8.0988,-3.8541,-3.2462,-2.3465,-24.4885,6.9295,
18.1248,2.6688,13.141,-20.9438,-19.1131,-19.9968,-36.5415,-9.9289,-6.4871,10.4772,11.0486,11.8943,-18.1985,3.1394,
13.4219,2.2677,8.2552,-21.8563,-10.4945,-32.897,-43.7488,2.8387,1.8561,23.9486,24.4857,25.2807,-12.5271,3.192,
5.6268,6.2291,8.0007,-6.4449,4.2352,-16.8231,-27.0239,-11.4316,15.8447,33.2374,10.0011,11.4715,-11.5344,-1.097,
-7.003,8.9885,-4.7715,-0.8763,-4.8165,-1.7138,-11.3024,-24.8457,16.7015,17.1432,-4.6989,-3.3168,-24.9423,-4.1643,
5.4684,11.3416,4.6737,-14.321,-18.6275,-11.4929,-22.9167,-37.455,1.5994,2.0146,-13.2141,-8.5409,-34.1716,-6.8069,
15.0223,6.5636,10.9011,-17.5592,-13.7737,-24.9033,-35.6417,-21.1077,-3.9194,15.9937,1.6787,6.0716,-18.0213,-2.301,
10.9876,0.14416,3.7392,-18.6749,-14.6346,-37.5091,-42.0596,-5.7412,0.41319,29.1341,15.678,18.1201,-9.3477,3.8627,
6.7131,8.5715,15.8073,-5.7442,0.34343,-21.1585,-25.436,-9.8558,14.4884,33.1705,19.0758,5.7048,0.61326,-4.805,
-4.0538,12.1548,14.1355,2.0723,10.3256,-5.789,-9.8098,-23.3644,27.7191,17.0803,3.8312,-8.7375,-8.8235,-8.6143,
7.9997,13.5946,14.9747,-5.524,-4.394,-17.7342,-23.3212,-31.9653,11.9559,4.6067,-10.4987,2.9943,-22.3941,-11.2306,
15.4734,11.5738,15.2813,-15.5566,-13.1687,-19.8034,-31.2015,-15.9474,-2.8614,16.6228,2.1825,11.2506,-15.1455,-16.1004,
5.6271,8.228,4.9645,-14.3821,-13.5838,-9.6973,-21.8575,-4.988,-16.7897,19.2407,-2.5279,3.5858,-14.4776,-4.7701,
-3.3874,5.8061,2.2563,-8.2166,0.24642,4.9846,-7.5308,-18.7887,-3.3695,6.9993,-3.3403,-10.7294,-14.5733,-2.5557,
-1.497,4.2527,3.8081,-9.8927,0.95476,2.8778,-10.2122,-31.7614,7.1966,-7.5207,-9.6478,-9.242,-11.0474,-1.1973,
12.6929,3.2745,12.9795,-14.8429,-13.2025,-11.3949,-23.6995,-17.5633,-3.5992,7.0306,5.031,5.4125,-7.7333,-0.40248,
11.0876,5.0062,17.5034,-16.3625,-13.977,-24.8112,-30.1109,-10.7247,-9.1678,5.6448,2.4396,11.9573,-5.8231,-2.7885,
2.2277,12.9007,6.8124,-12.9705,-9.7638,-10.789,-15.7709,-24.1812,-15.8485,-8.7939,-11.8067,-2.8602,-19.5737,-10.334,
9.0836,10.9215,9.0548,-4.2384,-4.1166,3.9583,-8.317,-36.8304,-3.0873,4.1462,-6.3986,-15.8247,-17.5559,-16.2216,
6.6104,3.5175,6.5833,-3.02,-13.0285,2.3952,-11.1922,-29.3181,-6.7585,14.5028,0.73426,-2.8239,-14.0922,-1.1483,
8.624,5.7167,10.0446,-11.0338,-23.816,-11.8486,-24.6207,-13.459,-20.453,27.7326,12.2593,7.9507,-17.5851,-3.1282,
5.9374,5.6146,11.6113,-15.9152,-15.3974,-25.2376,-37.2435,-26.7515,-33.3258,11.9686,-2.5763,-6.6263,-15.3249,-17.0405,
1.4836,15.1597,10.1913,-3.1499,-10.3762,-26.8568,-26.5731,-39.2464,-17.2262,-2.8495,-16.5217,-20.3287,-22.3591,-15.4154,
-0.77461,9.6708,5.0005,-0.79199,-10.4765,-11.1453,-10.8787,-37.0122,-8.6005,-4.7273,-21.3148,-8.5039,-23.6689,-9.429,
1.9232,10.2956,1.0851,3.3531,-12.9814,-0.95614,-12.2746,-20.6915,-22.1845,9.6563,-5.9359,0.92413,-22.49,-7.1761,
1.8078,11.1242,1.9841,-5.5249,-26.3026,-14.9988,-25.6382,-5.35,-34.9534,23.177,3.2176,-4.4337,-33.1917,-16.3865,
-0.22909,2.2618,10.06,-12.9065,-26.0499,-27.9579,-36.5126,-19.129,-20.8049,7.6863,-11.0754,-18.2677,-21.0773,-26.4907,
4.3644,5.7415,19.3383,1.9679,-10.387,-14.4701,-22.9937,-32.0813,-5.4566,-6.8748,-24.5109,-20.1846,-7.5201,-10.8013,
-7.2258,0.33544,9.7422,-2.1269,-19.0434,-23.002,-35.7141,-31.8435,-6.2139,-18.7548,-17.0146,-6.6812,-21.1689,-5.935,
-14.7459,7.3051,2.1679,-12.8454,-31.639,-29.5755,-42.6095,-15.8329,-19.941,-3.5295,-1.8937,4.0839,-27.9732,-16.4251,
-11.451,8.313,1.0737,-16.4133,-39.3818,-37.4421,-49.6942,-0.78291,-32.8446,10.7823,10.8738,6.249,-30.1512,-18.3319,
-1.6049,0.5834,7.758,-1.3285,-22.9189,-21.0956,-32.6125,-14.8359,-25.0892,-3.9646,-3.8787,-8.2259,-14.2421,-11.4474,
4.7579,5.851,14.0414,12.8512,-7.4438,-5.7299,-16.5558,-28.0458,-14.4248,-17.8268,-17.7459,-21.8324,-3.8674,3.3395,
0.37509,-0.52579,11.9936,-2.0198,-21.0972,-14.5451,-29.5419,-28.2911,-27.6593,-30.8572,-30.7812,-22.9328,-17.7353,-0.11487,
7.5834,3.3621,15.1304,-14.3114,-30.3159,-27.7724,-36.9285,-12.4936,-40.0998,-14.9057,-14.8343,-7.4568,-14.8633,-2.5183,
1.5848,-1.901,6.7508,-14.658,-19.5791,-40.2061,-37.846,-11.6235,-44.2015,0.088618,0.15574,7.0906,-10.8382,-0.68001,
-8.1514,-2.7512,7.3099,0.20109,-4.3044,-23.6937,-21.4752,-25.0261,-27.4494,3.5782,-13.9536,-7.4348,-4.8854,-5.9417,
-9.5906,10.9114,9.7638,14.289,3.5462,-8.1721,-6.0867,-37.6246,-29.2972,-10.7365,-27.2164,-21.0888,-11.823,5.5021,
1.3488,17.7286,14.7214,17.8905,-10.7666,6.4182,0.063169,-28.1366,-41.6393,-20.3361,-36.55,-12.1103,-11.3547,5.895,
5.1245,13.2904,14.8022,2.8378,-15.0614,-8.0668,-14.0406,-15.8431,-53.241,-5.0159,-20.257,0.18523,-8.7452,-0.24329,
4.817,8.1547,16.8064,0.25715,-11.2655,-21.6828,-27.2982,-2.8412,-54.3852,9.385,-4.9416,5.4768,-7.7383,5.5559,
-9.572,-5.8322,3.7467,-2.6506,-1.4307,-6.2819,-11.5603,-16.7707,-37.0221,-5.2781,-18.7451,-8.9518,-4.3818,-8.275,
-9.118,8.6177,7.6194,11.6085,11.9116,8.195,3.2333,-29.8645,-20.7007,-19.0614,-31.7204,-22.5147,-0.50354,6.3215,
5.4082,16.4163,21.2622,12.4787,-1.8184,-5.1915,-11.0607,-18.4316,-33.5587,-3.8177,-18.0071,-7.0638,-5.2937,11.3653,
14.9662,19.0464,24.9274,16.3094,2.8701,-8.9775,-14.615,-3.2257,-45.6452,10.5113,-2.8266,7.46,9.1239,8.9963,
6.5961,19.1088,13.5497,23.2847,1.9749,-3.8592,-6.2664,10.3449,-51.3424,20.9681,-3.2594,13.5203,12.7943,18.3385,
-7.8997,7.3571,10.3265,16.5851,3.3025,9.8696,5.1969,-4.3758,-38.6207,5.61,-9.8127,-1.3909,5.76,3.2588,
-21.0434,-0.074188,7.5375,4.7437,-2.4392,-0.6045,-2.5869,-18.2132,-34.1341,-8.8266,-23.3239,-15.4074,-4.4677,-4.8909,
-5.6808,5.233,19.1367,8.3156,-3.2569,-14.6682,-16.5317,-20.4949,-45.1016,5.6825,-9.5116,-0.38299,6.8877,9.5026,
8.2777,3.7141,20.6397,7.5756,5.3743,-11.0163,-4.5731,-12.7574,-44.0826,-7.9151,-19.3051,6.0271,18.2847,3.7507,
-2.8238,15.0604,17.4731,17.2442,7.9442,3.7446,9.8013,-14.4025,-39.5095,-21.5402,-32.2468,-6.868,6.1004,2.5616,
-6.2697,12.9516,13.7735,18.3788,6.2626,17.62,14.1543,-24.8665,-34.4877,-12.1733,-24.1656,-18.7481,-1.2554,0.72075,
-6.8578,8.8001,11.0189,11.9734,1.0661,5.9576,-0.79493,-23.3745,-44.4697,2.6571,-15.0029,-3.5232,2.6763,12.7286,
-8.1336,4.6566,13.9732,8.6037,-13.0979,-8.4999,-14.8472,-7.872,-55.9016,16.5977,-10.9695,10.306,-4.4739,8.3495,
-3.3069,11.608,21.3297,15.8003,-1.3454,-13.895,-15.4025,-9.2073,-42.0628,1.5019,-24.4113,-4.4124,5.4354,-0.34633,
1.23,25.0115,24.8704,25.4576,12.8354,1.0387,-0.3784,-22.7548,-25.439,-12.6883,-37.0466,-18.2476,9.9299,7.3875,
5.4946,22.9084,23.3781,22.4839,18.6937,15.0763,13.7443,-21.2691,-38.0127,-10.7216,-31.6905,-9.1989,6.4419,2.1235,
2.5137,7.4339,14.0216,16.5552,3.472,11.7615,4.2427,-5.8929,-49.8319,4.0217,-30.0301,-5.9955,-8.0447,2.2372,
3.8088,17.9544,17.0368,22.3107,-10.8363,-3.0442,-6.6171,5.6684,-60.942,17.8804,-15.6952,-8.5282,-13.4673,-1.7536,
11.0523,27.7236,30.1146,29.408,3.9139,3.7668,7.88,-8.7717,-43.1855,2.7076,-23.1894,-22.1165,1.4408,-11.0481,
20.2713,32.5679,42.1667,38.9719,17.7791,7.6381,21.2664,-22.3454,-26.4943,-11.5548,-35.898,-25.9715,15.4543,3.7148,
11.5829,20.2496,31.2007,27.7154,30.8123,-1.7381,6.7339,-17.6304,-39.0047,-24.9616,-42.3002,-18.8699,2.958,0.47899,
1.7291,14.2141,15.8313,16.8935,14.8636,-8.3825,1.9913,-2.4725,-50.7644,-9.3639,-25.6621,-4.7221,-1.558,-13.6497,
9.8201,15.7714,19.2198,11.5415,18.7921,-18.4846,8.6205,10.0886,-61.8185,5.298,-10.0224,-6.3672,1.9097,-18.0129,
23.3309,28.9251,32.1666,24.949,31.7646,-3.2755,22.2033,-4.6167,-44.0094,-9.1199,-18.0982,-20.0851,15.8951,-2.8321,
13.1338,25.6228,38.3109,37.5521,39.8615,11.021,27.4994,-18.4397,-29.5585,-22.6727,-31.1123,-32.98,19.1596,11.4378,
7.7662,9.9854,27.5764,31.4425,23.3698,-3.7403,11.7495,-26.4923,-41.885,-35.4124,-43.3455,-26.1808,6.1997,8.8232,
8.0234,9.9889,21.8242,15.4559,9.5546,-17.6158,-3.0555,-10.8027,-53.4719,-19.1876,-26.6448,-10.51,6.0686,-3.9985,
-4.5095,6.4972,9.9098,0.42857,2.2325,-30.6589,-16.9722,-5.6956,-64.3636,-3.9364,-10.9461,-2.0458,-1.5262,-4.7226,
-0.86444,3.2153,19.4383,14.5029,16.1986,-14.7194,-1.8539,-18.8513,-46.4018,-12.8596,-24.3894,-11.0819,12.6654,9.0582,
-2.2587,9.7709,24.0567,27.7327,21.8548,0.2638,12.3574,-31.8202,-44.3408,-26.188,-37.026,-24.5169,15.1591,17.1917,
-8.3902,10.1485,16.3464,29.2022,6.4435,3.5016,17.521,-20.6316,-55.7803,-38.7167,-48.9044,-31.6027,0.14953,2.0602,
3.2007,10.9861,21.6323,15.3988,-8.0431,-10.8085,2.3697,-5.2937,-66.5335,-24.5832,-31.8702,-17.6552,1.2254,-4.2097,
-5.1859,-3.6524,15.9962,9.1723,-12.6219,-24.26,-11.8724,-7.5068,-69.5313,-9.0082,-17.9069,-10.8112,4.5262,0.86346,
-18.1314,-6.5668,7.5644,20.4321,2.2354,-8.7044,2.9399,-12.1181,-51.2594,-22.5677,-30.9325,-22.4548,12.2086,2.9808,
-15.5976,7.9272,4.7,33.1853,15.7193,5.9179,16.8635,-22.96,-34.0838,-35.3137,-43.1765,-35.2075,6.1733,16.902,
-5.7437,9.9825,15.7467,25.6511,0.6761,-0.22155,21.1546,-21.3415,-46.1388,-43.6794,-50.9499,-24.0566,3.1518,5.8855,
-4.9169,0.22479,15.766,21.2197,-6.7156,-14.3083,5.7853,-18.6149,-57.4705,-27.5611,-35.8416,-13.454,11.1576,-8.4471,
-13.7811,-9.4299,0.72002,18.0181,-19.3283,-27.5498,-8.6618,-13.1595,-68.0019,-30.7284,-39.4759,-20.3597,2.7752,-0.22773,
-19.221,-4.526,-3.5412,25.132,-4.0686,-11.7968,5.9579,-14.2981,-49.8218,-32.2589,-27.9481,-24.4408,7.4292,1.2322,
-11.0779,9.8455,10.7712,37.724,10.2755,3.011,19.7004,-20.4299,-32.7325,-35.385,-32.2972,-15.9847,21.0834,10.558,
-6.0749,2.1447,16.9941,21.3606,2.9103,-11.2696,4.4184,-18.7221,-44.8685,-19.1619,-26.503,-14.5437,18.0107,-0.19835,
-4.9873,-7.8662,9.9487,11.4021,5.387,-9.991,5.2376,-11.0911,-54.3482,-32.1122,-26.5998,-5.7171,27.2944,-0.90958,
-18.788,-0.16312,-4.7482,24.818,2.1717,4.7084,19.0234,-13.3179,-47.7126,-44.2855,-39.1038,-17.9073,11.5567,1.0734,
-15.1299,10.9337,6.7446,37.4289,10.2361,18.5259,31.982,-8.6625,-33.2809,-27.5284,-29.406,-20.6893,13.8761,0.044916,
-8.678,2.3239,11.4016,24.5783,7.4528,4.8811,18.4939,-21.3989,-35.8634,-18.6456,-17.2778,-7.6376,21.4792,2.6933,
-16.8347,-11.9155,-0.36994,9.1239,-7.0943,-9.5118,3.2843,-11.4383,-47.8116,-9.3319,-18.1691,-2.359,6.0904,-1.3247,
-12.9321,0.0071133,-0.34775,19.6634,7.4313,-8.8206,16.7053,-8.3416,-40.966,-22.872,-31.179,-16.3175,15.0045,-1.7274,
0.61783,14.1067,13.7731,32.5836,21.0854,5.8087,29.803,-18.6874,-24.408,-35.5997,-43.4082,-14.0127,28.2043,12.4763,
2.0274,16.2729,16.4418,24.9646,27.1715,19.5601,42.1148,-22.3865,-8.8436,-19.3637,-26.7037,-12.6899,24.7044,2.2076,
-5.0843,1.1966,1.7168,9.3668,11.4412,15.253,25.4879,-9.7153,-22.4129,-4.1019,-11.0015,-8.3129,16.7143,1.8338,
-18.8792,-12.9752,-12.4862,-0.47477,-3.3452,0.23787,9.8586,-2.8655,-35.1682,1.4468,-18.5365,-8.7784,1.6115,-7.4349,
-3.6465,1.9033,2.363,13.6537,10.9555,10.7082,21.5592,-8.2373,-18.9581,-12.74,-17.6654,-9.4569,15.6148,1.9287,
10.6723,15.8891,16.3212,26.9345,24.3981,24.1657,34.3656,-21.843,-3.7206,-26.0756,-30.7054,-13.9509,28.7779,15.913,
-4.068,4.0898,11.8472,21.2212,16.4267,8.6157,18.2037,-12.4582,-17.2357,-31.0187,-26.0911,-7.3293,17.2898,3.0276,
-17.9239,-9.8939,-2.9636,5.8479,1.3411,-6.0012,3.0115,2.028,-30.3015,-15.0576,-25.249,-12.4331,2.1524,-9.4461,
-20.3432,-1.5875,-11.5834,-0.40825,-12.8394,-12.751,-6.6897,11.0652,-42.5834,-0.054116,-9.634,-9.7589,-1.9536,-4.0589,
-5.0226,4.5331,3.2116,11.9085,2.031,2.114,7.8117,-3.6988,-25.9284,-14.1509,-4.5972,-15.6811,12.2636,-2.6105,
9.3788,18.3611,17.1189,25.294,16.0091,16.0872,21.443,-17.5768,-10.2727,-27.4018,-18.4214,-13.2942,25.6278,11.6461,
-5.284,3.1594,4.5226,20.2817,0.94855,1.022,6.0564,-11.702,-13.0311,-39.8577,-19.6055,-9.1219,11.0747,15.6473,
-19.0669,-10.5273,-9.7282,4.9648,-13.2084,-13.1394,-8.407,3.1002,-26.3492,-23.3662,-7.3422,-1.8259,-1.6411,0.6085,
-17.4411,-3.3883,-7.4577,-5.5768,-11.4521,-25.3665,-11.7591,9.3015,-38.8682,-7.8643,-5.2145,-5.3319,-7.0862,-4.851,
-2.2946,8.3843,7.0898,8.8578,3.335,-9.7445,3.0465,-5.3566,-22.4361,-11.1285,-19.0016,-14.6528,7.439,7.0095,
11.943,19.4504,20.7644,22.4263,17.2349,4.9401,16.9637,-9.2532,-6.99,-24.5608,-31.9615,0.32636,21.0927,20.689,
0.13935,4.1834,17.1083,35.1807,5.5959,18.7437,26.5513,2.1483,-20.6706,-37.1872,-39.6847,-3.4294,5.7271,16.6758,
3.2642,-10.1676,7.6459,18.9699,-4.1399,3.5191,10.8582,0.81433,-33.5303,-20.856,-23.2036,-7.8031,-1.4856,1.5753,
1.3813,-23.055,2.608,3.7317,0.68792,-10.792,-3.8933,-2.8501,-33.2056,-5.5046,-7.7114,-2.2734,6.075,-1.7733,
-4.4863,-23.5996,4.3796,8.9308,14.7466,3.9555,10.4403,-4.1252,-17.1133,-9.7538,-20.5049,-12.26,15.8338,-2.6309,
8.5573,-8.0836,15.9269,22.495,27.9618,17.8182,23.9139,-4.1187,-1.9865,-23.2686,-33.3746,-17.5497,23.8018,11.6269,
18.6492,3.127,17.8638,29.9426,33.997,30.8491,33.3251,3.8412,-15.9673,-19.5826,-26.6721,-9.7483,13.2147,7.6754,
14.8789,-6.4609,12.2125,15.3718,17.8572,14.8981,17.2256,3.852,-29.1093,-4.3077,-10.9718,-8.9226,4.9498,-6.8852,
12.058,-5.5908,2.3207,20.2341,2.6858,-0.095769,2.092,6.031,-35.0754,-5.8569,-14.5318,-11.2793,-2.0957,4.0128,
10.8523,1.0109,0.25304,27.6969,16.6246,14.01,16.0665,11.4539,-19.4735,-15.1467,-16.0702,-12.5308,5.2607,6.1823,
12.6113,13.0018,8.915,32.3021,29.7271,27.2694,29.2025,10.2843,-4.2051,-22.9145,-20.8906,-11.2968,13.6221,5.329,
10.8906,-1.8783,1.6314,16.264,14.6869,11.5332,13.3504,6.293,-12.7504,-7.4397,-11.9242,-11.5835,5.0918,-9.0907,
7.8272,-10.8039,-0.87685,3.3573,15.2522,6.8642,-0.10439,3.0231,-26.0853,-19.1651,-17.4754,-2.2112,11.053,-11.799,
7.8395,3.9443,1.1039,17.2558,24.4599,20.5524,14.0019,11.0365,-11.3843,-23.8002,-22.6934,-3.5248,10.8718,3.0089,
-6.7308,-10.3924,-12.7006,5.7359,15.0386,29.5631,27.2618,0.0104,3.3987,-19.2387,-9.5217,-17.4133,4.1939,-11.0304,
-12.7145,-18.6871,-10.9745,5.3915,14.6185,13.6893,15.9849,-7.7032,3.7975,-12.2996,-0.75546,-6.3661,10.209,-4.1021,
-17.9771,-28.4117,-19.716,-6.2602,-0.35865,-1.2321,0.92577,-3.6256,-10.5304,2.5384,-5.2894,2.452,-4.5035,-7.9533,
-2.7985,-12.607,-4.433,5.2029,13.7629,12.9419,14.9702,8.1613,-10.501,-11.7139,-14.6133,-1.5517,9.8667,1.2008,
-3.474,2.2494,0.2922,18.9907,27.0371,26.2654,28.172,-3.1746,4.2291,-25.1111,-27.8365,-12.3044,21.808,8.6005,
-9.0501,1.1504,-4.0641,14.5971,11.7968,38.7894,39.8586,-6.3586,5.5418,-9.5044,-12.0663,-9.6382,7.0021,-1.0745,
-5.3739,-13.0186,-7.9178,-0.37874,-3.011,22.3621,23.367,-2.3614,-8.047,5.1658,2.7577,-1.1061,2.9664,-1.2508,
-19.1514,-26.3375,-21.5428,-14.456,-16.9303,6.9203,7.865,11.8803,-21.6642,18.9559,10.9074,0.16552,-8.5398,-10.576,
-16.6768,-12.465,-9.2832,-2.7422,-3.1401,7.5895,13.4189,5.0212,-6.2644,3.7185,-3.2444,-9.0034,6.0726,-3.1928,
-1.5762,2.3829,5.3738,11.5224,11.1483,21.2341,26.7138,-9.3801,8.2115,-10.6046,-10.5215,1.4192,19.8082,11.0988,
-15.5816,-11.8601,-9.0487,-3.269,-3.6206,5.8601,11.0109,-7.0096,19.1675,-10.2095,-2.6596,4.7082,4.6402,4.2869,
-28.3855,-25.2485,-22.6057,-17.1728,-17.5033,-8.5915,-3.7497,7.511,3.9174,4.5031,1.3566,5.8718,-9.7382,-7.5397,
-25.959,-19.7569,-32.6983,-20.3608,-30.5531,-22.1761,-17.6247,21.1603,-10.4176,18.3329,11.6393,5.7604,-19.8795,-4.9182,
-12.5913,-14.9561,-16.6364,-7.3288,-14.6199,-6.7455,-2.4673,5.7907,-2.3208,3.1329,8.7715,-2.057,-4.5867,-3.4178,
2.2641,0.041288,-1.5382,7.211,0.35725,7.7592,11.7808,-8.6567,11.9185,-11.1551,-5.8548,3.3688,9.7885,10.8873,
-11.9717,-14.0612,-9.1589,-1.5369,-13.7642,-6.8063,-3.0261,-3.3171,4.3342,-24.5858,-11.1676,-5.5099,6.3091,16.862,
-25.3534,-23.5812,-22.7094,-15.5447,-27.0383,-20.4979,-16.9445,10.982,-10.0258,-9.0106,3.6025,4.7026,-4.9157,1.7503,
-18.8909,-17.1052,-24.6005,-22.6866,-17.2212,-33.3681,-10.1434,21.2899,-13.1601,5.63,17.4863,11.8924,-1.4874,-5.9467,
-3.6574,-14.1508,-9.0244,-14.5766,-2.0879,-17.266,4.5652,5.9125,1.7295,3.7255,12.34,-2.9212,12.7019,-0.2876,
10.1797,0.79826,5.617,0.39802,12.1373,-2.13,18.3913,-8.5422,15.7258,-10.598,-2.5004,4.8463,26.0398,13.8297,
-4.5311,-6.1188,0.21845,14.4741,-2.6909,6.072,3.1878,6.0703,0.68222,-24.0622,-10.4248,2.8683,10.3774,11.4334,
-2.2103,-15.1517,-10.6409,-0.49431,-16.6294,-8.3923,-8.4522,7.0315,-6.4692,-8.5184,4.3007,1.9733,-4.3453,-2.9914,
-9.7907,-21.4732,-18.1972,-14.5646,-19.7291,-21.9888,-20.9603,-2.5492,2.5958,6.0927,18.1426,9.0855,-2.8796,1.5268,
-18.362,-20.667,-20.4798,-23.0908,-5.5302,-6.5694,-5.6027,-4.3247,16.5401,0.1835,2.9541,-0.13652,5.4881,-0.97512,
